registry	year	sex	age_range	population	total_population
84002001	2003	1	55-59	587917	10273134
84002001	2003	1	60-64	425634	10273134
84002001	2003	1	65-69	316979	10273134
84002001	2003	1	70-74	273768	10273134
84002001	2003	1	75-79	232199	10273134
84002001	2003	1	80-84	161261	10273134
84002001	2003	1	85	110266	10273134
84002001	2004	1	0-4	699640	10293326
84002001	2004	1	5-9	674266	10293326
84002001	2004	1	10-14	732111	10293326
84002001	2004	1	15-19	721460	10293326
84002001	2004	1	20-24	728067	10293326
84002001	2004	1	25-29	687521	10293326
84002001	2004	1	30-34	739680	10293326
84002001	2004	1	35-39	762557	10293326
84002001	2004	1	40-44	839352	10293326
84002001	2004	1	45-49	817037	10293326
84002001	2004	1	50-54	728664	10293326
84002001	2004	1	55-59	613118	10293326
84002001	2004	1	60-64	445082	10293326
84002001	2004	1	65-69	325492	10293326
84002001	2004	1	70-74	269279	10293326
84002001	2004	1	75-79	230941	10293326
84002001	2004	1	80-84	165200	10293326
84002001	2004	1	85	113859	10293326
84002001	2005	1	0-4	700233	10333159
84002001	2005	1	5-9	671774	10333159
84002001	2005	1	10-14	721564	10333159
84002001	2005	1	15-19	726824	10333159
84002001	2005	1	20-24	730140	10333159
84002001	2005	1	25-29	693259	10333159
84002001	2005	1	30-34	716058	10333159
84002001	2005	1	35-39	758197	10333159
84002001	2005	1	40-44	823787	10333159
84002001	2005	1	45-49	822626	10333159
84002001	2005	1	50-54	743584	10333159
84002001	2005	1	55-59	642687	10333159
84002001	2005	1	60-64	462495	10333159
84002001	2005	1	65-69	332964	10333159
84002001	2005	1	70-74	269096	10333159
84002001	2005	1	75-79	230605	10333159
84002001	2005	1	80-84	168081	10333159
84002001	2005	1	85	119185	10333159
84002001	2006	1	0-4	702360	10401035
84002001	2006	1	5-9	676084	10401035
84002001	2006	1	10-14	713501	10401035
84002001	2006	1	15-19	731921	10401035
84002001	2006	1	20-24	730658	10401035
84002001	2006	1	25-29	715121	10401035
84002001	2006	1	30-34	694007	10401035
84002001	2006	1	35-39	760037	10401035
84002001	2006	1	40-44	802566	10401035
84002001	2006	1	45-49	828367	10401035
84002001	2006	1	50-54	758169	10401035
84002001	2006	1	55-59	671325	10401035
84002001	2006	1	60-64	478966	10401035
84002001	2006	1	65-69	343357	10401035
84002001	2006	1	70-74	269008	10401035
84002001	2006	1	75-79	231185	10401035
84002001	2006	1	80-84	168902	10401035
84002001	2006	1	85	125501	10401035
84002001	2007	1	0-4	705987	10459588
84002001	2007	1	5-9	681443	10459588
84002001	2007	1	10-14	707470	10459588
84002001	2007	1	15-19	734010	10459588
84002001	2007	1	20-24	722903	10459588
84002001	2007	1	25-29	730466	10459588
84002001	2007	1	30-34	688604	10459588
84002001	2007	1	35-39	754118	10459588
84002001	2007	1	40-44	780425	10459588
84002001	2007	1	45-49	825301	10459588
84002001	2007	1	50-54	773528	10459588
84002001	2007	1	55-59	669844	10459588
84002001	2007	1	60-64	523624	10459588
84002001	2007	1	65-69	359937	10459588
84002001	2007	1	70-74	271263	10459588
84002001	2007	1	75-79	228978	10459588
84002001	2007	1	80-84	170346	10459588
84002001	2007	1	85	131341	10459588
84002001	2008	1	0-4	705732	10529343
84002001	2008	1	5-9	689184	10529343
84002001	2008	1	10-14	702377	10529343
84002001	2008	1	15-19	734579	10529343
84002001	2008	1	20-24	720817	10529343
84002001	2008	1	25-29	748356	10529343
84002001	2008	1	30-34	694708	10529343
84002001	2008	1	35-39	740145	10529343
84002001	2008	1	40-44	761475	10529343
84002001	2008	1	45-49	819199	10529343
84002001	2008	1	50-54	786438	10529343
84002001	2008	1	55-59	682324	10529343
84002001	2008	1	60-64	545772	10529343
84002001	2008	1	65-69	386017	10529343
84002001	2008	1	70-74	277712	10529343
84002001	2008	1	75-79	226470	10529343
84002001	2008	1	80-84	171566	10529343
84002001	2008	1	85	136472	10529343
84002001	2009	1	0-4	701065	10596314
84002001	2009	1	5-9	697624	10596314
84002001	2009	1	10-14	702301	10596314
84002001	2009	1	15-19	729874	10596314
84002001	2009	1	20-24	719971	10596314
84002001	2009	1	25-29	756946	10596314
84002001	2009	1	30-34	707911	10596314
84002001	2009	1	35-39	722743	10596314
84002001	2009	1	40-44	746872	10596314
84002001	2009	1	45-49	814706	10596314
84002001	2009	1	50-54	794493	10596314
84002001	2009	1	55-59	698129	10596314
84002001	2009	1	60-64	573787	10596314
84002001	2009	1	65-69	406028	10596314
84002001	2009	1	70-74	286358	10596314
84002001	2009	1	75-79	223785	10596314
84002001	2009	1	80-84	172218	10596314
84002001	2009	1	85	141503	10596314
84002001	2010	1	0-4	695781	10647971
84002001	2010	1	5-9	700921	10647971
84002001	2010	1	10-14	704004	10647971
84002001	2010	1	15-19	721795	10647971
84002001	2010	1	20-24	720087	10647971
84002001	2010	1	25-29	756459	10647971
84002001	2010	1	30-34	719220	10647971
84002001	2010	1	35-39	701629	10647971
84002001	2010	1	40-44	743620	10647971
84002001	2010	1	45-49	800695	10647971
84002001	2010	1	50-54	801410	10647971
84002001	2010	1	55-59	715491	10647971
84002001	2010	1	60-64	603842	10647971
84002001	2010	1	65-69	424857	10647971
84002001	2010	1	70-74	293780	10647971
84002001	2010	1	75-79	224703	10647971
84002001	2010	1	80-84	172918	10647971
84002001	2010	1	85	146759	10647971
84002001	2011	1	0-4	690342	10705345
84002001	2011	1	5-9	701288	10705345
84002001	2011	1	10-14	704453	10705345
84002001	2011	1	15-19	716669	10705345
84002001	2011	1	20-24	727158	10705345
84002001	2011	1	25-29	754211	10705345
84002001	2011	1	30-34	735169	10705345
84002001	2011	1	35-39	683265	10705345
84002001	2011	1	40-44	747824	10705345
84002001	2011	1	45-49	780539	10705345
84002001	2011	1	50-54	806452	10705345
84002001	2011	1	55-59	731232	10705345
84002001	2011	1	60-64	632056	10705345
84002001	2011	1	65-69	439927	10705345
84002001	2011	1	70-74	303928	10705345
84002001	2011	1	75-79	225844	10705345
84002001	2011	1	80-84	173637	10705345
84002001	2011	1	85	151351	10705345
84002001	2012	1	0-4	681420	10767014
84002001	2012	1	5-9	704456	10767014
84002001	2012	1	10-14	703096	10767014
84002001	2012	1	15-19	709772	10767014
84002001	2012	1	20-24	740028	10767014
84002001	2012	1	25-29	751061	10767014
84002001	2012	1	30-34	749195	10767014
84002001	2012	1	35-39	682056	10767014
84002001	2012	1	40-44	742993	10767014
84002001	2012	1	45-49	762205	10767014
84002001	2012	1	50-54	804650	10767014
84002001	2012	1	55-59	746871	10767014
84002001	2012	1	60-64	631455	10767014
84002001	2012	1	65-69	481089	10767014
84002001	2012	1	70-74	319073	10767014
84002001	2012	1	75-79	228410	10767014
84002001	2012	1	80-84	172968	10767014
84002001	2012	1	85	156216	10767014
84002001	1978	2	0-4	591167	9020005
84002001	1978	2	5-9	644366	9020005
84002001	1978	2	10-14	715847	9020005
84002001	1978	2	15-19	810194	9020005
84002001	1978	2	20-24	813698	9020005
84002001	1978	2	25-29	764905	9020005
84002001	1978	2	30-34	684734	9020005
84002001	1978	2	35-39	543460	9020005
84002001	1978	2	40-44	460563	9020005
84002001	1978	2	45-49	466156	9020005
84002001	1978	2	50-54	499363	9020005
84002001	1978	2	55-59	480648	9020005
84002001	1978	2	60-64	412124	9020005
84002001	1978	2	65-69	352203	9020005
84002001	1978	2	70-74	285695	9020005
84002001	1978	2	75-79	216470	9020005
84002001	1978	2	80-84	155185	9020005
84002001	1978	2	85	123227	9020005
84002001	1979	2	0-4	605104	9084753
84002001	1979	2	5-9	623297	9084753
84002001	1979	2	10-14	691802	9084753
84002001	1979	2	15-19	798704	9084753
84002001	1979	2	20-24	824639	9084753
84002001	1979	2	25-29	780891	9084753
84002001	1979	2	30-34	712731	9084753
84002001	1979	2	35-39	565645	9084753
84002001	1979	2	40-44	467371	9084753
84002001	1979	2	45-49	456306	9084753
84002001	1979	2	50-54	489888	9084753
84002001	1979	2	55-59	488185	9084753
84002001	1979	2	60-64	419560	9084753
84002001	1979	2	65-69	360798	9084753
84002001	1979	2	70-74	290502	9084753
84002001	1979	2	75-79	223071	9084753
84002001	1979	2	80-84	156002	9084753
84002001	1979	2	85	130257	9084753
84002001	1980	2	0-4	618969	9148573
84002001	1980	2	5-9	603707	9148573
84002001	1980	2	10-14	677985	9148573
84002001	1980	2	15-19	782268	9148573
84002001	1980	2	20-24	830854	9148573
84002001	1980	2	25-29	799565	9148573
84002001	1980	2	30-34	739433	9148573
84002001	1980	2	35-39	583560	9148573
84002001	1980	2	40-44	473777	9148573
84002001	1980	2	45-49	446016	9148573
84002001	1980	2	50-54	483056	9148573
84002001	1980	2	55-59	493327	9148573
84002001	1980	2	60-64	427430	9148573
84002001	1980	2	65-69	368090	9148573
84002001	1980	2	70-74	296780	9148573
84002001	1980	2	75-79	228695	9148573
84002001	1980	2	80-84	158557	9148573
84002001	1980	2	85	136504	9148573
84002001	1981	2	0-4	634235	9181792
84002001	1981	2	5-9	584010	9181792
84002001	1981	2	10-14	674402	9181792
84002001	1981	2	15-19	752126	9181792
84002001	1981	2	20-24	828371	9181792
84002001	1981	2	25-29	812340	9181792
84002001	1981	2	30-34	772249	9181792
84002001	1981	2	35-39	592277	9181792
84002001	1981	2	40-44	484348	9181792
84002001	1981	2	45-49	439945	9181792
84002001	1981	2	50-54	474703	9181792
84002001	1981	2	55-59	486144	9181792
84002001	1981	2	60-64	433719	9181792
84002001	1981	2	65-69	373092	9181792
84002001	1981	2	70-74	303242	9181792
84002001	1981	2	75-79	233924	9181792
84002001	1981	2	80-84	160852	9181792
84002001	1981	2	85	141813	9181792
84002001	1982	2	0-4	641265	9200689
84002001	1982	2	5-9	580558	9200689
84002001	1982	2	10-14	659165	9200689
84002001	1982	2	15-19	721057	9200689
84002001	1982	2	20-24	816360	9200689
84002001	1982	2	25-29	825890	9200689
84002001	1982	2	30-34	761806	9200689
84002001	1982	2	35-39	639354	9200689
84002001	1982	2	40-44	500664	9200689
84002001	1982	2	45-49	438339	9200689
84002001	1982	2	50-54	462351	9200689
84002001	1982	2	55-59	476129	9200689
84002001	1982	2	60-64	438287	9200689
84002001	1982	2	65-69	379058	9200689
84002001	1982	2	70-74	310144	9200689
84002001	1982	2	75-79	239388	9200689
84002001	1982	2	80-84	163884	9200689
84002001	1982	2	85	146990	9200689
84002001	1983	2	0-4	648413	9235868
84002001	1983	2	5-9	587487	9235868
84002001	1983	2	10-14	641616	9235868
84002001	1983	2	15-19	692255	9235868
84002001	1983	2	20-24	803463	9235868
84002001	1983	2	25-29	835830	9235868
84002001	1983	2	30-34	770401	9235868
84002001	1983	2	35-39	657001	9235868
84002001	1983	2	40-44	530374	9235868
84002001	1983	2	45-49	444783	9235868
84002001	1983	2	50-54	447529	9235868
84002001	1983	2	55-59	470750	9235868
84002001	1983	2	60-64	437964	9235868
84002001	1983	2	65-69	385829	9235868
84002001	1983	2	70-74	317248	9235868
84002001	1983	2	75-79	245393	9235868
84002001	1983	2	80-84	167211	9235868
84002001	1983	2	85	152321	9235868
84002001	1984	2	0-4	648547	9280881
84002001	1984	2	5-9	599627	9280881
84002001	1984	2	10-14	619080	9280881
84002001	1984	2	15-19	670702	9280881
84002001	1984	2	20-24	792258	9280881
84002001	1984	2	25-29	841699	9280881
84002001	1984	2	30-34	784955	9280881
84002001	1984	2	35-39	683590	9280881
84002001	1984	2	40-44	553012	9280881
84002001	1984	2	45-49	454315	9280881
84002001	1984	2	50-54	436852	9280881
84002001	1984	2	55-59	462456	9280881
84002001	1984	2	60-64	441703	9280881
84002001	1984	2	65-69	390214	9280881
84002001	1984	2	70-74	323403	9280881
84002001	1984	2	75-79	250464	9280881
84002001	1984	2	80-84	171144	9280881
84002001	1984	2	85	156860	9280881
84002001	1985	2	0-4	649085	9335380
84002001	1985	2	5-9	613050	9335380
84002001	1985	2	10-14	598462	9335380
84002001	1985	2	15-19	660412	9335380
84002001	1985	2	20-24	777040	9335380
84002001	1985	2	25-29	843829	9335380
84002001	1985	2	30-34	803191	9335380
84002001	1985	2	35-39	710691	9335380
84002001	1985	2	40-44	573871	9335380
84002001	1985	2	45-49	460958	9335380
84002001	1985	2	50-54	431257	9335380
84002001	1985	2	55-59	453083	9335380
84002001	1985	2	60-64	445039	9335380
84002001	1985	2	65-69	394641	9335380
84002001	1985	2	70-74	328706	9335380
84002001	1985	2	75-79	256138	9335380
84002001	1985	2	80-84	175208	9335380
84002001	1985	2	85	160719	9335380
84002001	1986	2	0-4	648403	9386870
84002001	1986	2	5-9	626112	9386870
84002001	1986	2	10-14	575822	9386870
84002001	1986	2	15-19	657994	9386870
84002001	1986	2	20-24	751346	9386870
84002001	1986	2	25-29	846164	9386870
84002001	1986	2	30-34	818781	9386870
84002001	1986	2	35-39	748687	9386870
84002001	1986	2	40-44	588309	9386870
84002001	1986	2	45-49	472118	9386870
84002001	1986	2	50-54	425919	9386870
84002001	1986	2	55-59	445948	9386870
84002001	1986	2	60-64	440966	9386870
84002001	1986	2	65-69	402316	9386870
84002001	1986	2	70-74	332092	9386870
84002001	1986	2	75-79	261285	9386870
84002001	1986	2	80-84	179918	9386870
84002001	1986	2	85	164690	9386870
84002001	1987	2	0-4	648721	9441260
84002001	1987	2	5-9	635088	9441260
84002001	1987	2	10-14	573258	9441260
84002001	1987	2	15-19	647080	9441260
84002001	1987	2	20-24	725499	9441260
84002001	1987	2	25-29	838705	9441260
84002001	1987	2	30-34	835694	9441260
84002001	1987	2	35-39	744977	9441260
84002001	1987	2	40-44	641147	9441260
84002001	1987	2	45-49	489825	9441260
84002001	1987	2	50-54	425455	9441260
84002001	1987	2	55-59	435911	9441260
84002001	1987	2	60-64	435172	9441260
84002001	1987	2	65-69	407923	9441260
84002001	1987	2	70-74	336442	9441260
84002001	1987	2	75-79	267238	9441260
84002001	1987	2	80-84	184339	9441260
84002001	1987	2	85	168786	9441260
84002001	1988	2	0-4	652057	9499763
84002001	1988	2	5-9	642399	9499763
84002001	1988	2	10-14	580649	9499763
84002001	1988	2	15-19	633495	9499763
84002001	1988	2	20-24	700836	9499763
84002001	1988	2	25-29	829658	9499763
84002001	1988	2	30-34	847039	9499763
84002001	1988	2	35-39	758346	9499763
84002001	1988	2	40-44	663950	9499763
84002001	1988	2	45-49	519750	9499763
84002001	1988	2	50-54	432640	9499763
84002001	1988	2	55-59	422654	9499763
84002001	1988	2	60-64	433058	9499763
84002001	1988	2	65-69	409266	9499763
84002001	1988	2	70-74	340993	9499763
84002001	1988	2	75-79	272035	9499763
84002001	1988	2	80-84	189089	9499763
84002001	1988	2	85	171849	9499763
84002001	1989	2	0-4	660986	9558598
84002001	1989	2	5-9	645282	9558598
84002001	1989	2	10-14	593761	9558598
84002001	1989	2	15-19	614895	9558598
84002001	1989	2	20-24	681700	9558598
84002001	1989	2	25-29	818360	9558598
84002001	1989	2	30-34	851066	9558598
84002001	1989	2	35-39	774663	9558598
84002001	1989	2	40-44	693307	9558598
84002001	1989	2	45-49	541171	9558598
84002001	1989	2	50-54	440453	9558598
84002001	1989	2	55-59	411557	9558598
84002001	1989	2	60-64	427081	9558598
84002001	1989	2	65-69	413176	9558598
84002001	1989	2	70-74	344485	9558598
84002001	1989	2	75-79	276949	9558598
84002001	1989	2	80-84	193403	9558598
84002001	1989	2	85	176303	9558598
84002001	1990	2	0-4	672759	9638404
84002001	1990	2	5-9	649111	9638404
84002001	1990	2	10-14	611206	9638404
84002001	1990	2	15-19	598672	9638404
84002001	1990	2	20-24	673484	9638404
84002001	1990	2	25-29	803920	9638404
84002001	1990	2	30-34	853985	9638404
84002001	1990	2	35-39	793408	9638404
84002001	1990	2	40-44	724279	9638404
84002001	1990	2	45-49	558651	9638404
84002001	1990	2	50-54	445466	9638404
84002001	1990	2	55-59	406753	9638404
84002001	1990	2	60-64	419883	9638404
84002001	1990	2	65-69	416123	9638404
84002001	1990	2	70-74	348939	9638404
84002001	1990	2	75-79	282233	9638404
84002001	1990	2	80-84	197866	9638404
84002001	1990	2	85	181666	9638404
84002001	1991	2	0-4	678119	9733713
84002001	1991	2	5-9	651604	9733713
84002001	1991	2	10-14	630622	9733713
84002001	1991	2	15-19	584696	9733713
84002001	1991	2	20-24	670303	9733713
84002001	1991	2	25-29	784077	9733713
84002001	1991	2	30-34	863059	9733713
84002001	1991	2	35-39	814140	9733713
84002001	1991	2	40-44	759574	9733713
84002001	1991	2	45-49	570316	9733713
84002001	1991	2	50-54	458551	9733713
84002001	1991	2	55-59	404239	9733713
84002001	1991	2	60-64	416168	9733713
84002001	1991	2	65-69	411367	9733713
84002001	1991	2	70-74	356127	9733713
84002001	1991	2	75-79	289175	9733713
84002001	1991	2	80-84	202989	9733713
84002001	1991	2	85	188587	9733713
84002001	1992	2	0-4	682834	9833525
84002001	1992	2	5-9	651040	9833525
84002001	1992	2	10-14	645367	9833525
84002001	1992	2	15-19	588395	9833525
84002001	1992	2	20-24	661426	9833525
84002001	1992	2	25-29	763081	9833525
84002001	1992	2	30-34	865714	9833525
84002001	1992	2	35-39	833786	9833525
84002001	1992	2	40-44	755831	9833525
84002001	1992	2	45-49	623945	9833525
84002001	1992	2	50-54	477451	9833525
84002001	1992	2	55-59	406761	9833525
84002001	1992	2	60-64	408641	9833525
84002001	1992	2	65-69	405936	9833525
84002001	1992	2	70-74	364106	9833525
84002001	1992	2	75-79	294868	9833525
84002001	1992	2	80-84	209150	9833525
84002001	1992	2	85	195193	9833525
84002001	1993	2	0-4	685155	9920305
84002001	1993	2	5-9	653903	9920305
84002001	1993	2	10-14	660602	9920305
84002001	1993	2	15-19	599988	9920305
84002001	1993	2	20-24	649465	9920305
84002001	1993	2	25-29	741705	9920305
84002001	1993	2	30-34	862292	9920305
84002001	1993	2	35-39	848365	9920305
84002001	1993	2	40-44	766968	9920305
84002001	1993	2	45-49	644465	9920305
84002001	1993	2	50-54	508255	9920305
84002001	1993	2	55-59	414625	9920305
84002001	1993	2	60-64	397659	9920305
84002001	1993	2	65-69	403233	9920305
84002001	1993	2	70-74	367168	9920305
84002001	1993	2	75-79	299757	9920305
84002001	1993	2	80-84	214719	9920305
84002001	1993	2	85	201981	9920305
84002001	1994	2	0-4	681101	9990803
84002001	1994	2	5-9	659903	9990803
84002001	1994	2	10-14	665704	9990803
84002001	1994	2	15-19	615902	9990803
84002001	1994	2	20-24	634354	9990803
84002001	1994	2	25-29	725234	9990803
84002001	1994	2	30-34	855774	9990803
84002001	1994	2	35-39	857346	9990803
84002001	1994	2	40-44	782216	9990803
84002001	1994	2	45-49	670779	9990803
84002001	1994	2	50-54	529640	9990803
84002001	1994	2	55-59	424274	9990803
84002001	1994	2	60-64	388979	9990803
84002001	1994	2	65-69	397255	9990803
84002001	1994	2	70-74	369863	9990803
84002001	1994	2	75-79	304512	9990803
84002001	1994	2	80-84	219816	9990803
84002001	1994	2	85	208151	9990803
84002001	1995	2	0-4	672829	10063914
84002001	1995	2	5-9	667968	10063914
84002001	1995	2	10-14	669048	10063914
84002001	1995	2	15-19	634150	10063914
84002001	1995	2	20-24	620775	10063914
84002001	1995	2	25-29	718343	10063914
84002001	1995	2	30-34	841474	10063914
84002001	1995	2	35-39	864680	10063914
84002001	1995	2	40-44	798218	10063914
84002001	1995	2	45-49	699175	10063914
84002001	1995	2	50-54	549898	10063914
84002001	1995	2	55-59	429556	10063914
84002001	1995	2	60-64	385942	10063914
84002001	1995	2	65-69	390866	10063914
84002001	1995	2	70-74	372158	10063914
84002001	1995	2	75-79	308745	10063914
84002001	1995	2	80-84	225476	10063914
84002001	1995	2	85	214613	10063914
84002001	1996	2	0-4	665387	10136907
84002001	1996	2	5-9	676855	10136907
84002001	1996	2	10-14	672342	10136907
84002001	1996	2	15-19	652042	10136907
84002001	1996	2	20-24	607417	10136907
84002001	1996	2	25-29	720885	10136907
84002001	1996	2	30-34	819626	10136907
84002001	1996	2	35-39	869094	10136907
84002001	1996	2	40-44	813784	10136907
84002001	1996	2	45-49	733910	10136907
84002001	1996	2	50-54	562509	10136907
84002001	1996	2	55-59	440094	10136907
84002001	1996	2	60-64	381748	10136907
84002001	1996	2	65-69	386364	10136907
84002001	1996	2	70-74	367825	10136907
84002001	1996	2	75-79	315791	10136907
84002001	1996	2	80-84	230499	10136907
84002001	1996	2	85	220735	10136907
84002001	1997	2	0-4	661107	10211906
84002001	1997	2	5-9	686090	10211906
84002001	1997	2	10-14	673851	10211906
